(('100220388', 'jewish anecdotes from prague', 'eng'), 1)
(('68921082', 'bilder aus dem leben der bluten', 'und'), 1)
(('68921082', 'druha zberka narodnych hlosow luziskoserbskich pesni', 'wen'), 1)
(('68921082', 'adolf cerny', 'wen'), 1)
(('68921082', 'beitrage zur biologie des plockensteinsees im bohmerwald', 'ger'), 1)
(('68951541', 'animals have lots of fun', 'eng'), 1)
(('68951541', 'farbicky', 'slo'), 1)
(('69085178', 'in the tracks of the dead', 'eng'), 2)
(('69343474', 'ruusunpunainen kavaljeeri ja muita novelleja', 'fin'), 1)
(('69343474', 'a brief outline of english and american history and literature', 'eng'), 1)
(('69343474', 'the english speaking world today and yesterday', 'eng'), 1)
(('69419814', 'poule rousse', 'fre'), 6)
(('69419814', 'le royaume des abeilles', 'fre'), 5)
(('69419814', 'la ferme du pere castor', 'fre'), 5)
(('69419814', 'quipic le herisson', 'fre'), 5)
(('69419814', 'le roman des betes', 'fre'), 4)
(('69419814', 'martin pecheur', 'fre'), 4)
(('69419814', 'les enfants baladins', 'fre'), 3)
(('69419814', 'els nens dels ulls tancats', 'cat'), 3)
(('69419814', 'scuff the seal', 'eng'), 2)
(('69419814', 'bruin the brown bear', 'eng'), 2)
(('69419814', 'les fleurs que jaime', 'fre'), 2)
(('69419814', 'drengen sarkan', 'dan'), 2)
(('69419814', 'the little french farm', 'eng'), 1)
(('69419814', 'poulerousse', 'fre'), 1)
(('69419814', 'charkane', 'fre'), 1)
(('69419814', 'pompom the little red squirrel', 'eng'), 1)
(('69419814', 'bourru lours brun', 'fre'), 1)
(('69419814', 'le royaume des abeilles texte de lida dessins de ruda', 'fre'), 1)
(('69419814', 'vigie la marmotte', 'fre'), 1)
(('69419814', 'yu gou de gu shi', 'chi'), 1)
(('69419814', 'fluff', 'eng'), 1)
(('69419814', 'cuckoo', 'eng'), 1)
(('69419814', 'hui zou dong deda mao li', 'chi'), 1)
(('69419814', 'spiky', 'eng'), 1)
(('69419814', 'fluff the little wild rabbit', 'eng'), 1)
(('69419814', 'plouf', 'eng'), 1)
(('69419814', 'coucou', 'fre'), 1)
(('69419814', 'martin pecheur', 'eng'), 1)
(('69662605', 'fleisch  albin', 'ger'), 2)
(('69662605', 'fleisch', 'ger'), 2)
(('69662605', 'fleisch  albin 2 horrorutopien aus d zukunft', 'ger'), 1)
(('69662605', 'fleisch albin', 'ger'), 1)
(('69728920', 'malomestne tradicije', 'slv'), 2)
(('69728920', 'kejkle a frasky', 'slo'), 1)
(('69728920', 'strniska', 'eng'), 1)
(('69728920', 'zalety a pletky', 'eng'), 1)
(('69728920', 'vinohradsky pripad', 'eng'), 1)
(('69728920', 'les krasnych zen', 'fre'), 1)
(('69728920', 'predmestske humoresky', 'eng'), 1)
(('69728920', 'hlozi', 'eng'), 1)
(('69728920', 'nekde a nikde', 'eng'), 1)
(('69728920', 'do komina cernou kridou feuilletony', 'grc'), 1)
(('69864935', 'ein hasslicher vorfall', 'ger'), 1)
(('70058195', 'fevral', 'rus'), 1)
(('70058195', 'chodec', 'und'), 1)
(('70058195', 'zapecetena holubice', 'eng'), 1)
(('70158227', 'divided we fall', 'eng'), 1)
(('70499407', 'na koho to slovo padne komedie o sesti obrazech', 'eng'), 1)
(('70499407', 'vlazna vlna', 'eng'), 1)
(('70598730', 'petr halmay', 'spa'), 1)
(('70598730', 'poetry international in het jaar van de aap', 'mul'), 1)
(('7101108', 'houslistka', 'cze'), 1)
(('7101108', 'schmerzstrauch', 'ger'), 1)
(('71178388', 'rusalka', 'eng'), 1)
(('71369239', 'zollnerove dejiny divadelniho rodu 17451945 with portraits and a genealogical table', 'eng'), 2)
(('71369239', 'selma lagerlof with a portrait and a bibliography', 'eng'), 1)
(('71369239', 'hilbert pripad ceske dramatiky with plates including portraits', 'eng'), 1)
(('71369239', 'basnici selstvi studie o ruralismu u nas usporadal j knap by various authors with portraits', 'eng'), 1)
(('71369239', 'divci hlas', 'eng'), 1)
(('71369239', 'vysoke jarni nebe 9 prepracovane vydani', 'eng'), 1)
(('71369239', 'puszta fp', 'eng'), 1)
(('71369239', 'ausstellung v neuen bildern a v hrska', 'ger'), 1)
(('71392391', 'japanese folktales', 'eng'), 2)
(('71392391', 'lart des jardins japonais', 'fre'), 1)
(('71404246', 'a cup of coffee with my interrogator', 'eng'), 13)
(('71404246', 'the relations between citizen and power', 'eng'), 5)
(('71404246', 'poco rubato', 'slo'), 4)
(('71404246', 'ach stifter', 'ger'), 3)
(('71404246', '2000 szo', 'hun'), 3)
(('71404246', 'tjeckisk drombok', 'swe'), 2)
(('71404246', 'the relations between citizen and power contribution at the czechoslovak writers conference 1967', 'eng'), 2)
(('71404246', 'vems ar varlden', 'swe'), 1)
(('71404246', 'avgustovskij god', 'rus'), 1)
(('71404246', 'louceni k panne', 'slo'), 1)
(('71404246', 'mili spoluzaci', 'und'), 1)
(('71404246', 'cup of coffee with my interrogator  the prague chronicles of ludvik vaculik', 'eng'), 1)
(('71404246', 'a cup of coffe with my interrogator', 'eng'), 1)
(('71404246', 'hazire hayam', 'heb'), 1)
(('71404246', 'bajka o raszku', 'pol'), 1)
(('71404246', 'rede des tschechischen schriftstellers ludvik vaculik auf dem 4 kongress tschechoslowakischer schriftsteller uber das verhaltnis zwischen staatsburger und macht zwischen macht und kultur am 28 juni 1967', 'ger'), 1)
(('71404267', 'vasen a osud', 'und'), 2)
(('71404267', 'popek', 'slv'), 1)
(('71404267', 'poslednji moz', 'slv'), 1)
(('71404267', 'die dampfmaschine', 'ger'), 1)
(('71404267', 'rozkvet', 'rus'), 1)
(('71404267', 'cekanky veselohra o trech dejstvich', 'eng'), 1)
(('71404267', 'novi vesnicane roman versem', 'eng'), 1)
(('71404267', 'neobycejne pribehy  druhe vydani', 'eng'), 1)
(('71404267', 'valecne sny f polaka druhe vydani', 'eng'), 1)
(('71404267', 'z brdskych lesu romany a obrazy druhe vydani', 'eng'), 1)
(('71404267', 'fx svobody basne pisne milostne', 'eng'), 1)
(('71404267', 'pres tri vrchy drama o trech dejstvich', 'eng'), 1)
(('71404267', 'rozkvet roman o sesti dilech  treti vydani', 'eng'), 1)
(('71404267', 'valerian zloch roman', 'eng'), 1)
(('71404267', 'ubity drak hra o trech dejstvich', 'eng'), 1)
(('71404267', 'zahozeny nuz hra o ctyrech dejstvich', 'eng'), 1)
(('71404267', 'lapeny samsonek mlsanicko dve vesele hry druhe vydani etc', 'eng'), 1)
(('71404267', 'listi po krajich rozvate basne', 'eng'), 1)
(('71404267', 'reka roman  pate vydani', 'eng'), 1)
(('71404267', 'posledni muz veselohra o trech dejstvich ctvrte vydani', 'eng'), 1)
(('71444288', 'roztluces je prutem zeleznym', 'slo'), 4)
(('71444288', 'karel ze zerotina', 'slo'), 3)
(('71444288', 'president of the czechoslovak republic thomas g masaryk  translated by elsie havlasa with a portrait', 'eng'), 2)
(('71444288', 'tomas masaryk', 'ukr'), 1)
(('71444288', 'moravske obrazky', 'slo'), 1)
(('71444288', 'husitstvi a bratrstvi with portraits', 'eng'), 1)
(('71444288', 'hostisov', 'eng'), 1)
(('71444288', 'matej v kramerius osvicensky novinar a buditel', 'eng'), 1)
(('71444288', 'deset let proti proudu 18861896 zpominky a zkusenosti ceskeho novinare', 'eng'), 1)
(('71444288', 'na dedine', 'slo'), 1)
(('71444288', 'ohlas zahranicni revoluce doma etc', 'eng'), 1)
(('71444288', 'kniha vzpominek', 'pol'), 1)
(('71444288', 'brumovice se 107 kresbami frantiska hlavici', 'eng'), 1)
(('71444288', 'do tretiho a ctvrteho pokoleni vydani pate', 'eng'), 1)
(('71444288', 'moravske obrazky  druhe vydani', 'eng'), 1)
(('71444288', 'do tet ho a tvrt ho pokolen', 'eng'), 1)
(('71444288', 'masaryk osvoboditel', 'eng'), 1)
(('71444288', 'jan herben antonin hartl inocenc arnost blaha t g masaryk sa vie sa politique sa philosophie', 'fre'), 1)
(('71444288', 'prameny a pocatky demokracie rec pronesena v cyklu prednasek o demokracii etc', 'eng'), 1)
(('71444288', 'jsem z brumovic', 'slo'), 1)
(('71444288', 'john nepomuk', 'eng'), 1)
(('71444288', 'hostisov kocour baghyra a pes rek vybor z hostisova  uvodem a poznamkami opatril karel zmatlik', 'eng'), 1)
(('71444288', 'president of the czechoslovak republic', 'eng'), 1)
(('71444288', 'besedy asu', 'eng'), 1)
(('71444288', 'hostisov sedme vydani', 'eng'), 1)
(('71444288', 'president of the czechoslovak republic thomas g masaryk classic reprint', 'eng'), 1)
(('71448238', 'toute une vie', 'fre'), 1)
(('71448238', 'stranky z deniku', 'eng'), 1)
(('71448238', 'lync', 'eng'), 1)
(('71448238', 'vrazda v zastoupeni detektivni roman treti vypra veni doktora pivonky', 'eng'), 1)
(('71448238', 'jak se dela basen', 'pol'), 1)
(('71448238', 'utkvele cerne ikony verse z let 19541962 ilustrovala eva janoskova', 'eng'), 1)
(('71459062', 'immunology of nude mice', 'eng'), 7)
(('71459062', 'the fly', 'eng'), 4)
(('71459062', 'interferon or on theater', 'eng'), 4)
(('71459062', 'programme minimal', 'fre'), 3)
(('71459062', 'miroslav holub', 'baq'), 3)
(('71459062', 'new york', 'ger'), 3)
(('71459062', 'golyoscsapagyas angyalok', 'hun'), 3)
(('71459062', 'on the contrary', 'eng'), 2)
(('71459062', 'poesie', 'ita'), 2)
(('71459062', 'model cloveka', 'slo'), 2)
(('71459062', 'das ende der welt', 'ger'), 2)
(('71459062', 'die explodierende metropole new york', 'ger'), 2)
(('71459062', 'how the moles saw the light', 'eng'), 1)
(('71459062', 'kratko premisljevanje o cloveku', 'slv'), 1)
(('71459062', 'on the contrary and other poems', 'eng'), 1)
(('71459062', 'aktschlusse halbgedichte', 'ger'), 1)
(('71459062', 'gedichten', 'dut'), 1)
(('71459062', 'tri kroky po zemi', 'slo'), 1)
(('71459062', 'de deur', 'dut'), 1)
(('71459062', 'anatomija na zdraca', 'bul'), 1)
(('71459062', 'interferon', 'eng'), 1)
(('71459062', 'achilles a zelva', 'pol'), 1)
(('71459062', 'achilles a ezelva', 'pol'), 1)
(('71459062', 'naopak', 'und'), 1)
(('71459062', 'selected poems  translated by ian milner and george theiner etc', 'eng'), 1)
(('71459062', 'mechanisms of antibody formation', 'eng'), 1)
(('71459062', 'immunology of nude mice 1989', 'eng'), 1)
(('71459062', 'selected poems', 'eng'), 1)
(('71459062', 'poems  before  after  collected english translations', 'eng'), 1)
(('71459062', 'granica praznine', 'srp'), 1)
(('71459062', 'aktschlusse', 'ger'), 1)
(('71459062', 'sinirsizdir siir', 'tur'), 1)
(('71459062', 'poems  before  after', 'eng'), 1)
(('71459062', 'brief reflections', 'eng'), 1)
(('71459062', 'golyoscsapagyas angyalok andel na koleckach feriport az usarol ford toth tibor', 'hun'), 1)
(('71459062', 'selected poems  miroslav holub', 'zxx'), 1)
(('71459062', 'choloump', 'gre'), 1)
(('71466298', 'a folyon tul van argentina', 'hun'), 3)
(('71466298', 'ket ocean kozott', 'hun'), 3)
(('71466298', 'afrika', 'ger'), 3)
(('71466298', 'mezh dvukh okeanov', 'rus'), 2)
(('71466298', 'za lovcami lebiek', 'slo'), 2)
(('71466298', 'ot argentiny do meksiki', 'rus'), 2)
(('71466298', 'uber die kordilleren', 'ger'), 1)
(('71466298', 'mez dvuch okeanov', 'rus'), 1)
(('71466298', 'medzi dvoma oceanmi', 'slo'), 1)
(('71466298', 'amazon head hunters', 'eng'), 1)
(('71466298', 'amazon headhunters', 'eng'), 1)
(('71536031', 'ein vater fur eva und jana', 'ger'), 2)
(('71536031', 'my best rainy day storybook', 'eng'), 1)
(('71536031', 'co ma vediet predskolak', 'slo'), 1)
(('71995730', 'nehoda', 'slo'), 1)
(('71995730', 'pozor pokusenie', 'slo'), 1)
(('71995730', 'nejmladsi z rodu hamru', 'und'), 1)
(('72171657', 'sebrane spisy jana vrby', 'eng'), 2)
(('72171657', 'larbre de noel comment meurent les arbres le bouquet de fraises le sinistre cavalier plantation en foret nouveau colomb', 'fre'), 1)
(('72171657', 'sebrane spisy jana vrby', 'und'), 1)
(('72171657', 'antonin klastersky with plates including portraits and a facsimile and with a bibliography', 'eng'), 1)
(('72171657', 'les', 'fre'), 1)
(('72171657', 'sebrane spisy etc', 'eng'), 1)
(('72379825', 'the jacobin', 'eng'), 1)
(('72415131', 'dve lasky', 'slo'), 1)
(('72461584', 'mnozenie siebie', 'pol'), 1)
(('72509264', 'mi renkontas vortojn', 'epo'), 1)
(('7329100', 'stryj kaich sie zeni', 'pol'), 1)
(('73430918', 'jarni den', 'eng'), 1)
(('73430918', 'prvo posledniho slova', 'und'), 1)
(('73430918', 'dudeks kinder', 'ger'), 1)
(('73450938', 'strassentransport', 'ger'), 1)
(('73927668', 'la petite taupe qui revait dune barboteuse', 'fre'), 7)
(('73927668', 'beautiful stories of golden prague', 'eng'), 7)
(('73927668', 'der reichste spatz der welt', 'ger'), 6)
(('73927668', 'la petite taupe dans la ville', 'fre'), 4)
(('73927668', 'the richest sparrow in the world', 'eng'), 4)
(('73927668', 'how the mole got his pockets', 'eng'), 4)
(('73927668', 'praga nella magia delle sue leggende', 'ita'), 3)
(('73927668', 'tales of castles in the land of moravia', 'eng'), 3)
(('73927668', 'hoe de mol aan zijn broekje kwam', 'dut'), 3)
(('73927668', 'kuinka myyra sai auton', 'fin'), 3)
(('73927668', 'hoe de mol aan een auto kwam', 'dut'), 3)
(('73927668', 'der ewige jude von prag', 'ger'), 3)
(('73927668', 'mitolojiyen mezopotamya', 'kur'), 3)
(('73927668', 'in der ahorngasse', 'ger'), 2)
(('73927668', 'cassenoisette', 'fre'), 2)
(('73927668', 'verhalen van goden en grieken', 'dut'), 2)
(('73927668', 'hrdinuv patek', 'pol'), 2)
(('73927668', 'der konig aus der goldenen wiege und andere sagen und legenden aus bohmen und mahren', 'ger'), 2)
(('73927668', 'the richest sparrow in the world  illustrations by zdenek miler translated by m rytirova', 'eng'), 2)
(('73927668', 'how the mole got his pockets illustrations by zdenek miler text by e petiska translated by george theiner', 'eng'), 2)
(('73927668', 'najbogatiji vrabac na svijetu', 'srp'), 2)
(('73927668', 'najbogatiji vrabac na svijetu', 'hrv'), 2)
(('73927668', 'ein sommernachtstraum', 'ger'), 2)
(('73927668', 'wie der maulwurf zu hosen kam', 'ger'), 2)
(('73927668', 'how the mole got his car', 'eng'), 2)
(('73927668', 'xiao yan shu miao miao zuo ku zi', 'chi'), 2)
(('73927668', 'xiao yan shu miao miao he wan ju qi che', 'chi'), 2)
(('73927668', 'charles iv', 'eng'), 1)
(('73927668', 'karl iv', 'ger'), 1)
(('73927668', 'kako je krtic dobio odelo', 'hrv'), 1)
(('73927668', 'najbogatiji vrabac na svetu', 'hrv'), 1)
(('73927668', 'hur mullvaden fick sin bil', 'swe'), 1)
(('73927668', 'mogura to dzidosa', 'jpn'), 1)
(('73927668', 'donde se perdio el cuchillo', 'spa'), 1)
(('73927668', 'pribehy tisic a jednej noci', 'slo'), 1)
(('73927668', 'hur mullvaden fick sig ett par byxor', 'swe'), 1)
(('73927668', 'la petite taupe', 'fre'), 1)
(('73927668', 'kuinka myyra sai housut', 'fin'), 1)
(('73927668', 'krtici automobilcic', 'hrv'), 1)
(('73927668', 'muldvarpens bla bukser', 'dan'), 1)
(('73927668', 'de rijkste mus van de wereld', 'dut'), 1)
(('73927668', 'wie der maulwurf zu seinen hosen kam', 'ger'), 1)
(('73927668', 'wo jablucince', 'hrv'), 1)
(('73927668', 'el cascanueces', 'spa'), 1)
(('73927668', 'muldvarpens nye bil', 'dan'), 1)
(('73927668', 'vecere s miliona ri a jine udalosti', 'und'), 1)
(('73927668', 'nez uzraji muzi', 'eng'), 1)
(('73927668', 'soudce knorr', 'rus'), 1)
(('73927668', 'soudce knorr', 'eng'), 1)
(('73927668', 'gioi tran day tinh yeu', 'vie'), 1)
(('73927668', 'ovidiova rodina', 'eng'), 1)
(('73927668', 'cekam na tebe', 'eng'), 1)
(('73927668', 'richter knorr  soudce knorr', 'ger'), 1)
(('73927668', 'charles iv04 king from the golden cradle', 'eng'), 1)
(('73927668', 'than thoai hy lap', 'vie'), 1)
(('73927668', 'der konig aus der goldenen wiege', 'ger'), 1)
(('73927668', 'hrdinu v patek', 'und'), 1)
(('73927668', 'sagen und legenden aus dem alten prag', 'ger'), 1)
(('73927668', 'how the mole got his car illustrations by zdenek miler  translated by george theiner', 'eng'), 1)
(('73927668', 'karl iv04 der konig aus der goldenen wiege', 'ger'), 1)
(('73927668', 'wie der maulwurf zu hosen kam', 'und'), 1)
(('73927668', 'wie der maulwurf zu hosen kam und andere geschichten', 'ger'), 1)
(('73927668', 'uprostred vybor z dila doslov jana grossmana', 'eng'), 1)
(('73927668', 'richter knorr', 'ger'), 1)
(('73927668', 'ein summernachtstraum', 'ger'), 1)
(('73927668', 'shchelkunchik', 'rus'), 1)
(('73927668', 'jak krecik sprawil sobie spodenki', 'pol'), 1)
(('73927668', 'deset nemeckych novel', 'ger'), 1)
(('73927668', 'ein sommernachtstraum', 'slo'), 1)
(('73927668', 'ancient greek legends', 'eng'), 1)
(('73985070', 'jedna veta', 'eng'), 2)
(('7402030', 'dilo', 'und'), 5)
(('7402030', 'abc', 'hun'), 4)
(('7402030', 'poezje wybrane', 'pol'), 2)
(('7402030', 'stikhi poemy', 'rus'), 2)
(('7402030', 'dinge blumen tiere und leute fur kinder', 'ger'), 2)
(('7402030', 'three czech poets', 'eng'), 2)
(('7402030', 'sei no yasokyoku', 'jpn'), 2)
(('7402030', 'goldne jugendzeit', 'ger'), 2)
(('7402030', 'auf trapezen', 'ger'), 2)
(('7402030', 'song of peace', 'eng'), 2)
(('7402030', 'der prager spazierganger', 'ger'), 2)
(('7402030', 'choix de six poemes de 1928 a 1955', 'fre'), 1)
(('7402030', 'vitezslav nezval', 'hun'), 1)
(('7402030', 'vitezslav nezval versei', 'hun'), 1)
(('7402030', 'novy figaro', 'slo'), 1)
(('7402030', 'pusta nedelja', 'srp'), 1)
(('7402030', 'el mia vivo', 'epo'), 1)
(('7402030', 'vitezslav nezval versei  ford eorsi istvan et al', 'hun'), 1)
(('7402030', 'cudowny czarodziej', 'pol'), 1)
(('7402030', 'vitezslav nezval koltemenyeibol', 'hun'), 1)
(('7402030', 'catalogue des editions mlada fronta prague', 'fre'), 1)
(('7402030', 'mellan regnets fingrar', 'swe'), 1)
(('7402030', 'az ejszaka koltemenyei', 'hun'), 1)
(('7402030', 'kvinde i flertal', 'dan'), 1)
(('7402030', 'anieka skritek a slameny hubert', 'eng'), 1)
(('7402030', '52 i e padesat dva horkych balad vecneho studenta roberta davida', 'pol'), 1)
(('7402030', 'aus meinem leben', 'ger'), 1)
(('7402030', 'z domoviny', 'slo'), 1)
(('7402030', 'pan marat jak vejce vejci', 'und'), 1)
(('7402030', 'dobrodruzstvi anicky skritka a slameneho huberta', 'ger'), 1)
(('7402030', 'gedichte', 'ger'), 1)
(('7402030', 'ausgewahlte gedichte', 'ger'), 1)
(('7402030', 'sieben lithographien nach gedichten', 'ger'), 1)
(('7402030', 'poeziia izbor', 'srp'), 1)
(('7402030', 'butun siirlerinden secmeler', 'tur'), 1)
(('7402030', 'vitezslav nezval', 'eng'), 1)
(('7402030', 'poezii', 'rum'), 1)
(('7402030', 'song of peace a poem', 'eng'), 1)
(('7402030', 'praha s prstami dazda', 'slo'), 1)
(('7402030', 'butun siirlrinden secmeler', 'tur'), 1)
(('7402030', 'abc odra ford rakos sandor ill szanto tibor', 'hun'), 1)
(('7402030', 'cudowny czarodziej wybor poezji wyboru dokonal i wstepem opatrzyl jacek baluch redagowal andrzej piortrowski', 'pol'), 1)
(('7402030', 'basne', 'slo'), 1)
(('7402030', 'shojo barerie to fushigi na isshukan', 'jpn'), 1)
(('7402030', 'z mojho zivota', 'slo'), 1)
(('7402030', 'a b c', 'hun'), 1)
(('7402030', 'abeceda', 'pol'), 1)
(('7402030', 'mi lounapaike prahaga teeb', 'est'), 1)
(('7402030', 'farewell and a handkerchief', 'eng'), 1)
(('7402030', 'ti digte', 'dan'), 1)
(('7402030', 'dnes este zapada slnko nad atlantidou', 'slo'), 1)
(('7402030', 'ti digte', 'und'), 1)
(('7402030', 'prague aux doigts de pluie', 'fre'), 1)
(('7402259', 'sternenhoch herceg szenvedesei', 'hun'), 3)
(('7402259', 'mezi skutecnosti a snem', 'und'), 2)
(('7402259', 'tout', 'fre'), 1)
(('7402259', 'chelovecheskaia tragikomediia', 'rus'), 1)
(('7402259', 'mea', 'eng'), 1)
(('7402259', 'postmortalien', 'ger'), 1)
(('74029119', 'sembra che qui la chiamassero neve', 'ita'), 1)
(('7403751', 'eine malerromanze', 'ger'), 7)
(('7403751', 'der lazarettzug', 'ger'), 2)
(('7403751', 'eine malerromanze  cyril bouda', 'ger'), 1)
(('7403751', 'valcik z lohengrin', 'ger'), 1)
(('7403751', 'dedecek automobil', 'spa'), 1)
(('7403751', 'lazaretni vlak', 'eng'), 1)
(('7403751', 'vizita', 'slv'), 1)
(('7403751', 'v hlavni roli matyas druha cast romanu stribrna paruka', 'eng'), 1)
(('7403751', 'tisic a jedno dobrodruzstvi ilustroval vaclav junek', 'eng'), 1)
(('7403751', 'stribrna paruka cast prvni', 'eng'), 1)
(('7403751', 'mit gewehr und pfeil', 'ger'), 1)
(('7403751', 'eine malorromanze cyril bouda', 'ger'), 1)
(('7403751', 'die paradiesinseln', 'ger'), 1)
(('7403751', 'stribrna paruka kresbami vyzdobil cyril bouda vydani treti', 'eng'), 1)
(('7403751', 'dva muzi jedne valce', 'ger'), 1)
(('7410342', 'das blaue ordensband', 'ger'), 4)
(('7410342', 'slezke pesmi', 'slv'), 3)
(('7410342', 'poemes', 'fre'), 1)
(('7410342', 'kange shleziane', 'alb'), 1)
